Session ID,Cumulative Games,Games Simulated in Session,Games Played in Session,Lifetime Avg Bet (Xbase),Lifetime winrate (W/L x(Base)),Lifetime Amount won (Xbase),Lifetime Amount loss (Xbase),Lifetime Amount push (Xbase),Lifetime Net Gain/Loss (Xbase),Session Avg Bet (Xbase),Session winrate (W/L x(Base)),Session Amount won (Xbase),Session Amount loss (Xbase),Session Amount push (Xbase),Session Net Gain/Loss (Xbase)
17,17000,1000,83.0,2.704,52.172,22035.0,20200.0,3740.0,1835.0,2.1,54.922,1060.0,870.0,170.0,190.0
18,18000,1000,70.0,2.644,51.682,22505.0,21040.0,4040.0,1465.0,1.61,35.878,470.0,840.0,300.0,-370.0
19,19000,1000,65.0,2.557,51.812,23020.0,21410.0,4150.0,1610.0,0.995,58.192,515.0,370.0,110.0,145.0
20,20000,1000,57.0,2.477,51.622,23390.0,21920.0,4230.0,1470.0,0.96,42.045,370.0,510.0,80.0,-140.0
21,21000,1000,86.0,2.424,51.54,24015.0,22580.0,4310.0,1435.0,1.365,48.638,625.0,660.0,80.0,-35.0
22,22000,1000,155.0,2.47,51.425,25525.0,24110.0,4710.0,1415.0,3.44,49.671,1510.0,1530.0,400.0,-20.0
23,23000,1000,160.0,2.513,51.765,27420.0,25550.0,4840.0,1870.0,3.465,56.822,1895.0,1440.0,130.0,455.0
24,24000,1000,52.0,2.445,51.636,27770.0,26010.0,4900.0,1760.0,0.87,43.21,350.0,460.0,60.0,-110.0
25,25000,1000,166.0,2.513,51.695,29815.0,27860.0,5160.0,1955.0,4.155,52.503,2045.0,1850.0,260.0,195.0
26,26000,1000,101.0,2.556,51.567,31430.0,29520.0,5500.0,1910.0,3.615,49.313,1615.0,1660.0,340.0,-45.0
27,27000,1000,169.0,2.605,51.266,33010.0,31380.0,5950.0,1630.0,3.89,45.93,1580.0,1860.0,450.0,-280.0
28,28000,1000,91.0,2.568,51.268,33760.0,32090.0,6060.0,1670.0,1.57,51.37,750.0,710.0,110.0,40.0
29,29000,1000,138.0,2.596,51.218,35415.0,33730.0,6140.0,1685.0,3.375,50.228,1655.0,1640.0,80.0,15.0
30,30000,1000,174.0,2.633,51.126,37115.0,35480.0,6400.0,1635.0,3.71,49.275,1700.0,1750.0,260.0,-50.0
31,31000,1000,96.0,2.641,51.174,38580.0,36810.0,6490.0,1770.0,2.885,52.415,1465.0,1330.0,90.0,135.0
32,32000,1000,156.0,2.645,51.114,39805.0,38070.0,6780.0,1735.0,2.775,49.296,1225.0,1260.0,290.0,-35.0
33,33000,1000,184.0,2.697,51.388,42010.0,39740.0,7240.0,2270.0,4.335,56.903,2205.0,1670.0,460.0,535.0
34,34000,1000,122.0,2.691,51.202,43020.0,41000.0,7490.0,2020.0,2.52,44.493,1010.0,1260.0,250.0,-250.0
35,35000,1000,70.0,2.648,51.23,43615.0,41520.0,7550.0,2095.0,1.175,53.363,595.0,520.0,60.0,75.0
36,36000,1000,113.0,2.645,51.337,44940.0,42600.0,7670.0,2340.0,2.525,55.094,1325.0,1080.0,120.0,245.0
37,37000,1000,142.0,2.65,51.488,46445.0,43760.0,7850.0,2685.0,2.845,56.473,1505.0,1160.0,180.0,345.0
38,38000,1000,125.0,2.632,51.511,47305.0,44530.0,8170.0,2775.0,1.95,52.761,860.0,770.0,320.0,90.0
39,39000,1000,97.0,2.613,51.486,48170.0,45390.0,8340.0,2780.0,1.895,50.145,865.0,860.0,170.0,5.0
40,40000,1000,188.0,2.651,51.346,49970.0,47350.0,8700.0,2620.0,4.12,47.872,1800.0,1960.0,360.0,-160.0
41,41000,1000,126.0,2.658,51.312,51335.0,48710.0,8950.0,2625.0,2.975,50.092,1365.0,1360.0,250.0,5.0
42,42000,1000,127.0,2.677,51.215,52910.0,50400.0,9120.0,2510.0,3.435,48.239,1575.0,1690.0,170.0,-115.0
43,43000,1000,185.0,2.75,50.941,55375.0,53330.0,9530.0,2045.0,5.805,45.69,2465.0,2930.0,410.0,-465.0
44,44000,1000,122.0,2.737,50.91,56345.0,54330.0,9770.0,2015.0,2.21,49.239,970.0,1000.0,240.0,-30.0
45,45000,1000,130.0,2.736,51.021,57720.0,55410.0,9990.0,2310.0,2.675,56.008,1375.0,1080.0,220.0,295.0
46,46000,1000,95.0,2.719,51.004,58555.0,56250.0,10250.0,2305.0,1.935,49.851,835.0,840.0,260.0,-5.0
47,47000,1000,105.0,2.707,50.916,59480.0,57340.0,10410.0,2140.0,2.175,45.906,925.0,1090.0,160.0,-165.0
48,48000,1000,122.0,2.708,50.988,60910.0,58550.0,10500.0,2360.0,2.73,54.167,1430.0,1210.0,90.0,220.0
49,49000,1000,114.0,2.706,51.051,62180.0,59620.0,10790.0,2560.0,2.63,54.274,1270.0,1070.0,290.0,200.0
50,50000,1000,53.0,2.675,50.942,62595.0,60280.0,10850.0,2315.0,1.135,38.605,415.0,660.0,60.0,-245.0
51,51000,1000,166.0,2.706,51.087,64765.0,62010.0,11240.0,2755.0,4.29,55.641,2170.0,1730.0,390.0,440.0
52,52000,1000,71.0,2.68,51.065,65325.0,62600.0,11410.0,2725.0,1.32,48.696,560.0,590.0,170.0,-30.0
53,53000,1000,141.0,2.68,50.976,66485.0,63940.0,11610.0,2545.0,2.7,46.4,1160.0,1340.0,200.0,-180.0
54,54000,1000,122.0,2.683,50.906,67710.0,65300.0,11880.0,2410.0,2.855,47.389,1225.0,1360.0,270.0,-135.0
55,55000,1000,78.0,2.66,50.94,68435.0,65910.0,11930.0,2525.0,1.385,54.307,725.0,610.0,50.0,115.0
56,56000,1000,103.0,2.656,50.975,69685.0,67020.0,12040.0,2665.0,2.47,52.966,1250.0,1110.0,110.0,140.0
57,57000,1000,95.0,2.653,50.944,70795.0,68170.0,12240.0,2625.0,2.46,49.115,1110.0,1150.0,200.0,-40.0
58,58000,1000,154.0,2.659,51.01,72240.0,69380.0,12610.0,2860.0,3.025,54.426,1445.0,1210.0,370.0,235.0
59,59000,1000,83.0,2.641,51.129,73170.0,69940.0,12730.0,3230.0,1.61,62.416,930.0,560.0,120.0,370.0
60,60000,1000,202.0,2.681,51.13,75560.0,72220.0,13090.0,3340.0,5.03,51.178,2390.0,2280.0,360.0,110.0
61,61000,1000,124.0,2.689,51.124,76965.0,73580.0,13460.0,3385.0,3.135,50.814,1405.0,1360.0,370.0,45.0
62,62000,1000,139.0,2.693,51.077,78250.0,74950.0,13760.0,3300.0,2.955,48.399,1285.0,1370.0,300.0,-85.0
63,63000,1000,246.0,2.74,51.143,81010.0,77390.0,14240.0,3620.0,5.68,53.077,2760.0,2440.0,480.0,320.0
64,64000,1000,76.0,2.72,51.098,81640.0,78130.0,14280.0,3510.0,1.41,45.985,630.0,740.0,40.0,-110.0
65,65000,1000,125.0,2.722,51.093,82950.0,79400.0,14570.0,3550.0,2.87,50.775,1310.0,1270.0,290.0,40.0
66,66000,1000,151.0,2.724,51.107,84290.0,80640.0,14830.0,3650.0,2.84,51.938,1340.0,1240.0,260.0,100.0
67,67000,1000,104.0,2.726,51.149,85775.0,81920.0,14930.0,3855.0,2.865,53.707,1485.0,1280.0,100.0,205.0
68,68000,1000,114.0,2.73,51.196,87215.0,83140.0,15260.0,4075.0,2.99,54.135,1440.0,1220.0,330.0,220.0
69,69000,1000,169.0,2.748,51.128,89040.0,85110.0,15480.0,3930.0,4.015,48.09,1825.0,1970.0,220.0,-145.0
70,70000,1000,173.0,2.771,51.174,91090.0,86910.0,16000.0,4180.0,4.37,53.247,2050.0,1800.0,520.0,250.0
71,71000,1000,99.0,2.768,51.187,92280.0,88000.0,16220.0,4280.0,2.5,52.193,1190.0,1090.0,220.0,100.0
72,72000,1000,129.0,2.769,51.141,93545.0,89370.0,16480.0,4175.0,2.895,48.008,1265.0,1370.0,260.0,-105.0
73,73000,1000,119.0,2.772,51.035,94765.0,90920.0,16700.0,3845.0,2.99,44.043,1220.0,1550.0,220.0,-330.0
74,74000,1000,106.0,2.759,51.029,95555.0,91700.0,16920.0,3855.0,1.79,50.318,790.0,780.0,220.0,10.0
75,75000,1000,116.0,2.753,51.099,96825.0,92660.0,16970.0,4165.0,2.28,56.951,1270.0,960.0,50.0,310.0
76,76000,1000,84.0,2.738,51.122,97625.0,93340.0,17110.0,4285.0,1.62,54.054,800.0,680.0,140.0,120.0
77,77000,1000,109.0,2.729,51.147,98625.0,94200.0,17310.0,4425.0,2.06,53.763,1000.0,860.0,200.0,140.0
78,78000,1000,199.0,2.76,50.938,100635.0,96930.0,17720.0,3705.0,5.15,42.405,2010.0,2730.0,410.0,-720.0
79,79000,1000,122.0,2.759,51.033,102135.0,98000.0,17820.0,4135.0,2.67,58.366,1500.0,1070.0,100.0,430.0
80,80000,1000,49.0,2.736,50.975,102480.0,98560.0,17870.0,3920.0,0.955,38.122,345.0,560.0,50.0,-215.0
81,81000,1000,159.0,2.74,51.048,104095.0,99820.0,18030.0,4275.0,3.035,56.174,1615.0,1260.0,160.0,355.0
82,82000,1000,227.0,2.773,51.049,106685.0,102300.0,18400.0,4385.0,5.44,51.085,2590.0,2480.0,370.0,110.0
83,83000,1000,130.0,2.774,51.011,107970.0,103690.0,18580.0,4280.0,2.855,48.037,1285.0,1390.0,180.0,-105.0
84,84000,1000,149.0,2.778,51.128,109670.0,104830.0,18870.0,4840.0,3.13,59.859,1700.0,1140.0,290.0,560.0
85,85000,1000,138.0,2.772,51.129,110770.0,105880.0,18980.0,4890.0,2.26,51.163,1100.0,1050.0,110.0,50.0
86,86000,1000,262.0,2.815,50.907,113350.0,109310.0,19440.0,4040.0,6.47,42.928,2580.0,3430.0,460.0,-850.0
87,87000,1000,102.0,2.812,50.882,114550.0,110580.0,19500.0,3970.0,2.53,48.583,1200.0,1270.0,60.0,-70.0
88,88000,1000,160.0,2.827,50.932,116555.0,112290.0,19970.0,4265.0,4.185,53.97,2005.0,1710.0,470.0,295.0
89,89000,1000,105.0,2.815,50.883,117230.0,113160.0,20120.0,4070.0,1.695,43.689,675.0,870.0,150.0,-195.0
90,90000,1000,174.0,2.84,50.873,119585.0,115480.0,20490.0,4105.0,5.045,50.374,2355.0,2320.0,370.0,35.0
91,91000,1000,149.0,2.857,50.975,121895.0,117230.0,20830.0,4665.0,4.4,56.897,2310.0,1750.0,340.0,560.0
92,92000,1000,116.0,2.85,51.012,123065.0,118180.0,20960.0,4885.0,2.25,55.189,1170.0,950.0,130.0,220.0
93,93000,1000,147.0,2.851,50.998,124410.0,119540.0,21160.0,4870.0,2.905,49.723,1345.0,1360.0,200.0,-15.0
94,94000,1000,90.0,2.837,50.973,125035.0,120260.0,21410.0,4775.0,1.595,46.468,625.0,720.0,250.0,-95.0
95,95000,1000,118.0,2.839,50.967,126415.0,121620.0,21630.0,4795.0,2.96,50.365,1380.0,1360.0,220.0,20.0
96,96000,1000,115.0,2.841,50.89,127655.0,123190.0,21910.0,4465.0,3.09,44.128,1240.0,1570.0,280.0,-330.0
97,97000,1000,99.0,2.831,50.875,128490.0,124070.0,22020.0,4420.0,1.825,48.688,835.0,880.0,110.0,-45.0
98,98000,1000,108.0,2.831,50.825,129720.0,125510.0,22200.0,4210.0,2.85,46.067,1230.0,1440.0,180.0,-210.0
99,99000,1000,96.0,2.819,50.835,130495.0,126210.0,22390.0,4285.0,1.665,52.542,775.0,700.0,190.0,75.0
100,100000,1000,102.0,2.812,50.772,131355.0,127360.0,22500.0,3995.0,2.12,42.786,860.0,1150.0,110.0,-290.0
