Session ID,Cumulative Games,Games Simulated in Session,Games Played in Session,Lifetime Avg Bet (Xbase),Lifetime winrate (W/L x(Base)),Lifetime Amount won (Xbase),Lifetime Amount loss (Xbase),Lifetime Amount push (Xbase),Lifetime Net Gain/Loss (Xbase),Session Avg Bet (Xbase),Session winrate (W/L x(Base)),Session Amount won (Xbase),Session Amount loss (Xbase),Session Amount push (Xbase),Session Net Gain/Loss (Xbase)
36,36000,1000,965.0,740.398,49.079,12061080.0,12513760.0,2079480.0,-452680.0,716.595,45.643,297195.0,353940.0,65460.0,-56745.0
37,37000,1000,968.0,740.36,49.178,12422255.0,12837460.0,2133590.0,-415205.0,738.985,52.736,361175.0,323700.0,54110.0,37475.0
38,38000,1000,968.0,740.49,49.221,12771165.0,13175500.0,2191970.0,-404335.0,745.33,50.791,348910.0,338040.0,58380.0,10870.0
39,39000,1000,970.0,739.779,49.28,13110010.0,13493020.0,2248350.0,-383010.0,712.745,51.624,338845.0,317520.0,56380.0,21325.0
40,40000,1000,960.0,740.484,49.325,13469645.0,13838420.0,2311290.0,-368775.0,767.975,51.01,359635.0,345400.0,62940.0,14235.0
41,41000,1000,970.0,741.09,49.377,13829150.0,14177930.0,2377600.0,-348780.0,765.325,51.43,359505.0,339510.0,66310.0,19995.0
42,42000,1000,972.0,741.575,49.42,14184985.0,14517660.0,2443500.0,-332675.0,761.465,51.158,355835.0,339730.0,65900.0,16105.0
43,43000,1000,970.0,741.928,49.468,14547635.0,14860510.0,2494750.0,-312875.0,756.75,51.403,362650.0,342850.0,51250.0,19800.0
44,44000,1000,961.0,742.249,49.519,14909725.0,15199600.0,2549650.0,-289875.0,756.08,51.64,362090.0,339090.0,54900.0,23000.0
45,45000,1000,967.0,742.032,49.439,15224675.0,15570190.0,2596570.0,-345515.0,732.46,45.942,314950.0,370590.0,46920.0,-55640.0
46,46000,1000,967.0,742.416,49.535,15596825.0,15889650.0,2664640.0,-292825.0,759.68,53.809,372150.0,319460.0,68070.0,52690.0
47,47000,1000,959.0,742.307,49.591,15958105.0,16221440.0,2708890.0,-263335.0,737.32,52.127,361280.0,331790.0,44250.0,29490.0
48,48000,1000,964.0,742.097,49.625,16303175.0,16549260.0,2768220.0,-246085.0,732.22,51.282,345070.0,327820.0,59330.0,17250.0
49,49000,1000,959.0,742.116,49.61,16632330.0,16894140.0,2837190.0,-261810.0,743.005,48.834,329155.0,344880.0,68970.0,-15725.0
50,50000,1000,971.0,742.534,49.51,16950940.0,17286710.0,2889030.0,-335770.0,763.02,44.8,318610.0,392570.0,51840.0,-73960.0
51,51000,1000,971.0,742.67,49.501,17297060.0,17645670.0,2933450.0,-348610.0,749.5,49.089,346120.0,358960.0,44420.0,-12840.0
52,52000,1000,965.0,742.279,49.46,17613135.0,17997890.0,2987490.0,-384755.0,722.335,47.296,316075.0,352220.0,54040.0,-36145.0
53,53000,1000,970.0,742.174,49.452,17940970.0,18338480.0,3055780.0,-397510.0,736.715,49.046,327835.0,340590.0,68290.0,-12755.0
54,54000,1000,963.0,742.496,49.467,18287860.0,18682310.0,3124590.0,-394450.0,759.53,50.222,346890.0,343830.0,68810.0,3060.0
55,55000,1000,969.0,742.021,49.431,18602900.0,19030870.0,3177370.0,-427970.0,716.38,47.474,315040.0,348560.0,52780.0,-33520.0
56,56000,1000,972.0,741.797,49.428,18935385.0,19373790.0,3231440.0,-438405.0,729.475,49.228,332485.0,342920.0,54070.0,-10435.0
57,57000,1000,968.0,741.743,49.46,19292495.0,19714100.0,3272770.0,-421605.0,738.75,51.204,357110.0,340310.0,41330.0,16800.0
58,58000,1000,962.0,741.31,49.436,19607165.0,20054660.0,3334170.0,-447495.0,716.63,48.024,314670.0,340560.0,61400.0,-25890.0
59,59000,1000,973.0,741.06,49.388,19905690.0,20398770.0,3418070.0,-493080.0,726.535,46.453,298525.0,344110.0,83900.0,-45585.0
60,60000,1000,965.0,741.176,49.417,20254965.0,20733000.0,3482600.0,-478035.0,748.035,51.101,349275.0,334230.0,64530.0,15045.0
61,61000,1000,973.0,741.456,49.373,20579510.0,21102080.0,3547200.0,-522570.0,758.225,46.79,324545.0,369080.0,64600.0,-44535.0
62,62000,1000,971.0,741.388,49.42,20933085.0,21424750.0,3608200.0,-491665.0,737.245,52.285,353575.0,322670.0,61000.0,30905.0
63,63000,1000,967.0,741.05,49.456,21282150.0,21750050.0,3653980.0,-467900.0,720.145,51.762,349065.0,325300.0,45780.0,23765.0
64,64000,1000,968.0,741.018,49.492,21634660.0,22078780.0,3711740.0,-444120.0,739.0,51.745,352510.0,328730.0,57760.0,23780.0
65,65000,1000,967.0,740.761,49.49,21964720.0,22417430.0,3767330.0,-452710.0,724.3,49.358,330060.0,338650.0,55590.0,-8590.0
66,66000,1000,970.0,740.825,49.506,22299945.0,22744840.0,3849650.0,-444895.0,744.955,50.59,335225.0,327410.0,82320.0,7815.0
67,67000,1000,963.0,740.246,49.497,22615965.0,23075230.0,3905280.0,-459265.0,702.04,48.888,316020.0,330390.0,55630.0,-14370.0
68,68000,1000,966.0,740.139,49.504,22949630.0,23409350.0,3970490.0,-459720.0,732.995,49.966,333665.0,334120.0,65210.0,-455.0
69,69000,1000,960.0,740.333,49.545,23314620.0,23743310.0,4025080.0,-428690.0,753.54,52.22,364990.0,333960.0,54590.0,31030.0
70,70000,1000,972.0,740.17,49.48,23614645.0,24110790.0,4086440.0,-496145.0,728.865,44.947,300025.0,367480.0,61360.0,-67455.0
71,71000,1000,964.0,739.98,49.42,23918190.0,24479220.0,4141160.0,-561030.0,726.695,45.172,303545.0,368430.0,54720.0,-64885.0
72,72000,1000,956.0,739.806,49.424,24246285.0,24811510.0,4208230.0,-565225.0,727.455,49.682,328095.0,332290.0,67070.0,-4195.0
73,73000,1000,971.0,739.825,49.451,24594580.0,25140290.0,4272390.0,-545710.0,741.235,51.441,348295.0,328780.0,64160.0,19515.0
74,74000,1000,970.0,739.721,49.459,24932290.0,25478150.0,4328930.0,-545860.0,732.11,49.989,337710.0,337860.0,56540.0,-150.0
75,75000,1000,967.0,739.579,49.462,25265375.0,25815410.0,4387670.0,-550035.0,729.085,49.689,333085.0,337260.0,58740.0,-4175.0
76,76000,1000,958.0,739.57,49.477,25606045.0,26147020.0,4454280.0,-540975.0,738.89,50.674,340670.0,331610.0,66610.0,9060.0
77,77000,1000,967.0,739.859,49.451,25931455.0,26507190.0,4530530.0,-575735.0,761.83,47.465,325410.0,360170.0,76250.0,-34760.0
78,78000,1000,964.0,739.896,49.447,26268465.0,26855740.0,4587690.0,-587275.0,742.72,49.158,337010.0,348550.0,57160.0,-11540.0
79,79000,1000,970.0,740.204,49.461,26626800.0,27206790.0,4642540.0,-579990.0,764.235,50.513,358335.0,351050.0,54850.0,7285.0
80,80000,1000,967.0,740.191,49.476,26967480.0,27539170.0,4708640.0,-571690.0,739.16,50.617,340680.0,332380.0,66100.0,8300.0
