Session ID,Cumulative Games,Games Simulated in Session,Games Played in Session,Lifetime Avg Bet (Xbase),Lifetime winrate (W/L x(Base)),Lifetime Amount won (Xbase),Lifetime Amount loss (Xbase),Lifetime Amount push (Xbase),Lifetime Net Gain/Loss (Xbase),Session Avg Bet (Xbase),Session winrate (W/L x(Base)),Session Amount won (Xbase),Session Amount loss (Xbase),Session Amount push (Xbase),Session Net Gain/Loss (Xbase)
38,38000,1000,512.0,33.424,50.231,584140.0,578770.0,107220.0,5370.0,28.93,49.944,13320.0,13350.0,2260.0,-30.0
39,39000,1000,608.0,33.553,49.957,598620.0,599650.0,110280.0,-1030.0,38.42,40.95,14480.0,20880.0,3060.0,-6400.0
40,40000,1000,577.0,33.465,49.924,611535.0,613400.0,113660.0,-1865.0,30.045,48.434,12915.0,13750.0,3380.0,-835.0
41,41000,1000,574.0,33.468,49.968,627475.0,628290.0,116440.0,-815.0,33.61,51.703,15940.0,14890.0,2780.0,1050.0
42,42000,1000,662.0,33.615,50.01,645985.0,645730.0,120130.0,255.0,39.64,51.488,18510.0,17440.0,3690.0,1070.0
43,43000,1000,633.0,33.689,50.006,662950.0,662780.0,122910.0,170.0,36.795,49.875,16965.0,17050.0,2780.0,-85.0
44,44000,1000,450.0,33.478,50.013,674060.0,673700.0,125280.0,360.0,24.4,50.431,11110.0,10920.0,2370.0,190.0
45,45000,1000,565.0,33.478,50.04,690230.0,689130.0,127150.0,1100.0,33.47,51.171,16170.0,15430.0,1870.0,740.0
46,46000,1000,611.0,33.475,49.899,703670.0,706520.0,129640.0,-2850.0,33.32,43.594,13440.0,17390.0,2490.0,-3950.0
47,47000,1000,522.0,33.403,50.029,719185.0,718340.0,132420.0,845.0,30.115,56.759,15515.0,11820.0,2780.0,3695.0
48,48000,1000,619.0,33.49,50.083,737230.0,734800.0,135500.0,2430.0,37.585,52.297,18045.0,16460.0,3080.0,1585.0
49,49000,1000,579.0,33.511,50.117,753380.0,749860.0,138810.0,3520.0,34.52,51.746,16150.0,15060.0,3310.0,1090.0
50,50000,1000,601.0,33.621,50.06,770415.0,768560.0,142060.0,1855.0,38.985,47.67,17035.0,18700.0,3250.0,-1665.0
51,51000,1000,542.0,33.542,50.001,783015.0,782980.0,144660.0,35.0,29.62,46.632,12600.0,14420.0,2600.0,-1820.0
52,52000,1000,509.0,33.464,50.067,797715.0,795570.0,146820.0,2145.0,29.45,53.866,14700.0,12590.0,2160.0,2110.0
53,53000,1000,611.0,33.493,50.051,813665.0,812020.0,149450.0,1645.0,35.03,49.228,15950.0,16450.0,2630.0,-500.0
54,54000,1000,601.0,33.495,50.111,830380.0,826690.0,151660.0,3690.0,33.595,53.258,16715.0,14670.0,2210.0,2045.0
55,55000,1000,550.0,33.418,50.059,843145.0,841160.0,153660.0,1985.0,29.235,46.87,12765.0,14470.0,2000.0,-1705.0
56,56000,1000,579.0,33.479,50.055,859735.0,857850.0,157240.0,1885.0,36.86,49.85,16590.0,16690.0,3580.0,-100.0
57,57000,1000,594.0,33.494,50.083,876230.0,873340.0,159560.0,2890.0,34.305,51.571,16495.0,15490.0,2320.0,1005.0
58,58000,1000,542.0,33.469,50.125,892230.0,887770.0,161220.0,4460.0,32.09,52.58,16000.0,14430.0,1660.0,1570.0
59,59000,1000,564.0,33.374,50.128,904805.0,900200.0,164070.0,4605.0,27.855,50.29,12575.0,12430.0,2850.0,145.0
60,60000,1000,480.0,33.27,50.148,917920.0,912490.0,165790.0,5430.0,27.125,51.624,13115.0,12290.0,1720.0,825.0
61,61000,1000,568.0,33.298,50.154,934210.0,928460.0,168500.0,5750.0,34.97,50.496,16290.0,15970.0,2710.0,320.0
62,62000,1000,533.0,33.27,50.098,946960.0,943260.0,172490.0,3700.0,31.54,46.279,12750.0,14800.0,3990.0,-2050.0
63,63000,1000,593.0,33.241,50.118,961845.0,957310.0,175050.0,4535.0,31.495,51.443,14885.0,14050.0,2560.0,835.0
64,64000,1000,582.0,33.195,50.105,975345.0,971260.0,177850.0,4085.0,30.25,49.18,13500.0,13950.0,2800.0,-450.0
65,65000,1000,571.0,33.167,50.119,990060.0,985340.0,180470.0,4720.0,31.415,51.103,14715.0,14080.0,2620.0,635.0
66,66000,1000,575.0,33.17,50.173,1006865.0,999940.0,182410.0,6925.0,33.345,53.511,16805.0,14600.0,1940.0,2205.0
67,67000,1000,579.0,33.171,50.125,1021495.0,1016380.0,184600.0,5115.0,33.26,47.087,14630.0,16440.0,2190.0,-1810.0
68,68000,1000,474.0,33.082,50.166,1034430.0,1027570.0,187570.0,6860.0,27.095,53.617,12935.0,11190.0,2970.0,1745.0
69,69000,1000,611.0,33.115,50.186,1050780.0,1043010.0,191170.0,7770.0,35.39,51.431,16350.0,15440.0,3600.0,910.0
70,70000,1000,558.0,33.096,50.141,1064715.0,1058730.0,193240.0,5985.0,31.725,46.99,13935.0,15720.0,2070.0,-1785.0
71,71000,1000,669.0,33.183,50.096,1081865.0,1077740.0,196390.0,4125.0,39.31,47.428,17150.0,19010.0,3150.0,-1860.0
72,72000,1000,514.0,33.142,50.096,1095765.0,1091550.0,198900.0,4215.0,30.22,50.162,13900.0,13810.0,2510.0,90.0
